"310397","事務用品一般","ジムヨウヒンイツパン"
"3104","筆記用具","ヒツキヨウグ"
"310401","鉛筆","エンピツ"
"310403","シャープペンシル","シヤ-プペンシル"
"310405","ボールペン","ボ-ルペン"
"310407","マーキングペン","マ-キングペン"
"310409","万年筆","マンネンヒツ"
"310411","消しゴム","ケシゴム"
"310413","修正液","シユウセイエキ"
"310415","筆ペン","フデペン"
"310497","筆記用具一般","ヒツキヨウグイツパン"
"3105","紙製品","カミセイヒン"
"310501","ノート","ノ-ト"
"310503","手帳","テチヨウ"
"310505","カード","カ-ド"
"310507","便箋","ビンセン"
"310509","封筒","フウトウ"
"310511","保存袋、手提袋","ホゾンフクロ,テサゲフク"
"310513","事務用紙製品","ジムヨウカミセイヒン"
"310515","届け出用紙","トドケデヨウシ"
"310597","紙製品一般","カミセイヒンイツパン"
"3106","日用紙製品","ニチヨウカミセイヒン"
"310601","アルバム","アルバム"
"310603","礼式用品","レイシキヨウヒン"
"310605","一般紙製品","イツパンカミセイヒン"
"310607","輸入紙製品","ユニユウカミセイヒン"
"310609","はがき","ハガキ"
"310611","和本","ワボン"
"310613","包装用品","ホウソウヨウヒン"
"310697","日用紙製品一般","ニチヨウカミセイヒンイツパ"
"3107","教育関連用品","キヨウイクカンレンヨウヒン"
"310701","絵画用品","カイガヨウヒン"
"310703","書道用品","シヨドウヨウヒン"
"310705","彫刻用品","チヨウコクヨウヒン"
"310707","そろばん","ソロバン"
"310709","鉛筆削り","エンピツケズリ"
"310711","筆入れ","フデイレ"
"310713","定規・コンパス","ジヨウギ,コンパス"
"310715","学童用品・教材教具","ガクドウヨウヒン,キヨウ"
"310717","地球儀類","チキユウギルイ"
"310719","光学用品","コウガクヨウヒン"
"310797","教育関連用品一般","キヨウイクカンレンヨウヒンイ"
"3108","電子文具","デンシブング"
"310801","電卓","デンタク"
"310803","電子手帳","デンシテチヨウ"
"310805","電子黒板","デンシコクバン"
"310897","電子文具一般","デンシブングイツパン"
"3109","事務用機器","ジムヨウキキ"
"310901","チェックライター","チエツクライタ-"
"310903","パンチ","パンチ"
"310905","ホチキス","ホチキス"
"310907","裁断器","サイダンキ"
"310997","事務用機器一般","ジムヨウキキイツパン"
"3110","事務機械","ジムキカイ"
"311001","ワードプロセッサ","ワ-ドプロセツサ"
"311003","複写機","フクシヤキ"
"311005","タイムレコーダー","タイムレコ-ダ-"
"311007","ファクシミリ・電話","フアクシミリ,デンワ"
"311009","レジスター","レジスタ-"
"311011","パソコン","パソコン"
"311013","印刷機","インサツキ"
"311015","シュレッダー","シユレツダ-"
"311017","ラミネーター","ラミネ-タ-"
"311019","オーバーヘッドプロジェクター","オ-バ-ヘツドプロジ"
"311021","製本機","セイホンキ"
"311097","事務機械一般","ジムキカイイツパン"
"3111","OAサプライズ","OAサプライズ"
"311101","データファイル・バインダー","デ-タフアイル,バインタ"
"311103","フロッピーディスク","フロツピ-デイスク"
"311105","OA用紙","OAヨウシ"
"311107","OAリボン","OAリボン"
"311109","ラミネート用品","ラミネ-トヨウヒン"
"311111","OHP用品","OHPヨウヒン"
"311197","OAサプライズ一般","OAサプライズイツパン"
"3112","設計製図用品","セツケイセイズヨウヒン"
"311201","製図機械","セイズキカイ"
"311203","製図ペン","セイズペン"
"311205","製図用定規・コンパス","セイズヨウジヨウギ.コ"
"311297","設計製図用品一般","セツケイセイズヨウヒンイツ"
"3113","デザイン画材用品","デザインガザイヨウヒ"
"311301","レタリングシート","レタリングシ-ト"
"311397","デザイン画材用品一般","デザインガザイヨウヒ"
"3115","オフィス家具","オフイスカグ"
"311501","机・テーブル","ツクエ.テ-ブル"
"311503","椅子","イス"
"311505","収納家具・ロッカー","シユウノウカグ,ロツカ-"
"311507","金庫","キンコ"
"311509","物品棚","ブツピンタナ"
"311511","オフィスアクセサリー","オフイスアクセサリ-"
"311513","黒板・ホワイトボード","コクバン,ホワイトボ-ト"
"311515","応接セット","オウセツセツト"
"311597","オフィス家具一般","オフイスカグイツパン"
"3116","携帯文具","ケイタイブング"
"311601","袋ものカバン","フクロモノカバン"
"311603","パスケース","パスケ-ス"
"311605","名刺入れ","メイシイレ"
"311697","携帯文具一般","ケイタイブングイツパン"
"3117","文具、事務用品贈答品","ブング,ジムヨウヒンソ"
"311797","文具、事務用品贈答品一般","ブング,ジムヨウヒンソ"
"3118","文具関連電気用品","ブングカンレンデンキヨ"
"311801","電池","デンチ"
"311803","カセット","カセツト"
"311805","ビデオテープ","ビデオテ-プ"
"311897","文具関連電気用品一般","ブングカンレンデンキヨ"
"3197","一般文具・事務用品・情報文具","ブング,ジムヨウヒン"
"319797","その他一般文具・事務用品・情報文具","ブング,ジムヨウヒン"
"32","玩具","ガング"
"3201","一般ゲーム","イツパンゲ-ム"
"320101","盤ゲーム","バンゲ-ム"
"320103","アクションゲーム","アクシヨンゲ-ム"
"320105","ミニゲーム","ミニゲ-ム"
"320107","ジョークゲーム","ジヨ-クゲ-ム"
"320111","シミュレーションゲーム","シミユレ-シヨンゲ-ム"
"320113","カードゲーム","カ-ドゲ-ム"
"320115","古典ゲーム","コテンゲ-ム"
"320117","手品","テジナ"
"320119","ジョークトーイ","ジヨ-クト-イ"
"320121","その他アダルトゲーム","ソノタアダルトゲ-ム"
"320197","一般ゲームその他","イツパンゲ-ムソノタ"
"3202","パズル","パズル"
"320201","パズル","パズル"
"320203","ジグソーパズル","ジグソ-パズル"
"320297","その他パズル","ソノタパズル"
"3203","電子ゲーム","デンシゲ-ム"
"320301","電子ゲーム","デンシゲ-ム"
"320397","電子ゲームその他","デンシゲ-ムソノタ"
"3204","テレビゲーム・パソコン","テレビゲ-ム.パソコン"
"320401","テレビゲーム・パソコン本体","テレビゲ-ム.パソコン"
"320403","テレビゲーム・パソコンソフト","テレビゲ-ム.パソコン"
"320497","その他テレビゲーム・パソコン","ソノタテレビゲ-ム.パ"
"3205","男児キャラクター","ダンジキヤラクタ-"
"320501","オリジナル男児キャラクター","オリジナルダンジキヤラ"
"320503","マスコミ男児キャラクター","マスコミダンジキヤラクタ"
"320597","その他男児キャラクター","ソノタダンジキヤラクタ-"
"3206","アクショントーイ","アクシヨント-イ"
"320601","フリクションアクショントーイ","フリクシヨンアクシヨント-イ"
"320603","バッテリーアクショントーイ","バツテリ-アクシヨント-イ"
"320605","ゼンマイアクショントーイ","ゼンマイアクシヨント-イ"
"320697","その他アクショントーイ","ソノタアクシヨント-イ"
"3207","ミニカー","ミニカ-"
"320701","ミニカー","ミニカ-"
"320703","ミニカー用品","ミニカ-ヨウヒン"
"320705","アクションミニカー","アクシヨンミニカ-"
"320797","その他ミニカー","ソノタミニカ-"
"3208","レールトーイ","レ-ルト-イ"
"320801","レールトーイ","レ-ルト-イ"
"320897","その他レールトーイ","ソノタレ-ルト-イ"
"3209","コントロール・サイエンストーイ","コントロ-ル.サイエンスト-"
"320901","トイラジオコントロール","トイラジオコントロ-ル"
"320903","リモートコントロール","リモ-トコントロ-ル"
"320905","レーシング","レ-シング"
"320909","ハイテックロボ","ハイテツクロボ"
"320911","サイエンスホビー","サイエンスホビ-"
"320997","その他コントロール・サイエンストーイ","ソノタコントロ-ル.サイエン"
"3210","きせかえ","キセカエ"
"321001","人形","ニンギヨウ"
"321003","ハウス・家具","ハウス.カグ"
"321005","きせかえ用品","キセカエヨウヒン"
"321097","その他 きせかえ","ソノタ キセカエ"
"3211","ままごと","ママゴト"
"321101","ままごと","ママゴト"
"321197","その他 ままごと","ソノタ ママゴト"
"3212","女児ホビー","ジヨジホビ-"
"321201","女児ホビー","ジヨジホビ-"
"321203","女児コレクションホビー","ジヨジコレクシヨンホビ"
"321207","音楽","オンガク"
"321297","その他女児ホビー","ソノタジヨジホビ-"
"3213","トイドール","トイド-ル"
"321301","抱き人形","ダキニンギヨウ"
"321303","アクション人形","アクシヨンニンギヨウ"
"321305","ファッション人形","フアツシヨンニンギヨウ"
"321397","その他トイドール","ソノタトイド-ル"
"3214","知育・音楽玩具","チイク.オンガクガング"
"321401","学習器","ガクシユウキ"
"321403","ブロック","ブロツク"
"321405","積木","ツミキ"
"321407","マイク・楽器","マイク.ガツキ"
"321409","工作","コウサク"
"321411","幼児用パズル","ヨウジヨウパズル"
"321497","その他知育","ソノタチイク"
"3215","保育玩具","ホイクガング"
"321501","バストーイ","バスト-イ"
"321503","ベビートーイ","ベビ-ト-イ"
"321505","ベビー用品","ベビ-ヨウヒン"
"321597","その他保育玩具","ソノタホイクガング"
"3216","ファンシー","フアンシ-"
"321601","リビング","リビング"
"321603","生活雑貨","セイカツザツカ"
"321605","身辺雑貨","シンペンザツカ"
"321607","フーズ","フ-ズ"
"321609","パーティー","パ-テイ-"
"321611","レジャー用品","レジヤ-ヨウヒン"
"321613","ステーショナリー","ステ-シヨナリ-"
"321697","その他ファンシー","ソノタフアンシ-"
"3217","ぬいぐるみ","ヌイグルミ"
"321701","ぬいぐるみ","ヌイグルミ"
"321703","キャラクターぬいぐるみ","キヤラクタ-ヌイグルミ"
"321705","アクションぬいぐるみ","アクシヨンヌイグルミ"
"321797","その他ぬいぐるみ","ソノタヌイグルミ"
"3218","プラモデル","プラモデル"
"321801","プラモデル(陸)","プラモデル(リク)"
"321803","プラモデル(海)","プラモデル(ウミ)"
"321805","プラモデル(空)","プラモデル(ソラ)"
"321807","プラモデルキャラクター","プラモデルキヤラクタ-"
"321897","その他プラモデル","ソノタプラモデル"
"3219","ラジオコントロール","ラジオコントロ-ル"
"321901","電動ラジオコントロール","デンドウラジオコントロ"
"321903","エンジンラジオコントロール","エンジンラジオコントロ-"
"321905","ラジオコントロール用品","ラジオコントロ-ルヨウヒン"
"321997","その他 ラジオコントロール","ソノタ ラジオコントロ-ル"
"3220","鉄道模型","テツドウモケイ"
"322001","Nゲージ","Nゲ-ジ"
"322003","その他のゲージ","ソノタノゲ-ジ"
"322005","鉄道模型用品","テツドウモケイヨウヒン"
"322097","その他 鉄道模型","ソノタ テツドウモケイ"
"3221","ガン","ガン"
"322101","シューティングガン","シユ-テイングガン"
"322103","モデルガン","モデルガン"
"322105","ガン用品","ガンヨウヒン"
"322197","その他 ガン","ソノタ ガン"
"3222","クラフト・アダルトホビー","クラフト.アダルトホビ-"
"322201","クラフトホビー","クラフトホビ-"
"322203","アダルトホビー","アダルトホビ-"
"322297","その他クラフト・アダルトホビー","ソノタクラフト.アダルトホ"
"3223","ホビー関連用品","ホビ-カンレンヨウヒン"
"322301","ホビー関連用品","ホビ-カンレンヨウヒン"
"322397","その他 ホビー関連用品","ソノタ ホビ-カンレンヨウ"
"3224","ギフト人形","ギフトニンギヨウ"
"322401","和人形","ニホンニンギヨウ"
"322403","洋人形","セイヨウニンギヨウ"
"322405","アンティック人形","アンテイツクニンギヨウ"
"322497","その他 ギフト人形","ソノタ ギフトニンギヨウ"
"3225","季節用品","キセツヨウヒン"
"322501","正月人形","1ガツニンギヨウ"
"322503","三月人形","3ガツニンギヨウ"
"322505","五月人形","5ガツニンギヨウ"
"322507","その他人形","ソノタニンギヨウ"
"322509","正月用品","シヨウガツヨウヒン"
"322511","水物ビニール用品","ミズモノビニ-ルヨウヒン"
"322513","その他夏物用品","ソノタナツモノヨウヒン"
"322515","縁日物玩具","エンニチモノガング"
"322517","クリスマス用品","クリスマスヨウヒン"
"322597","その他 季節用品","ソノタ キセツヨウヒン"
"3226","花火","ハナビ"
"322601","幼児向け花火","ヨウジムケハナビ"
"322603","ヤング向け花火","ヤングムケハナビ"
"322697","その他 花火","ソノタ ハナビ"
"3227","小物玩具","コモノガング"
"322701","小物玩具","コモノガング"
"322703","紙製玩具","カミセイガング"
"322797","その他 小物玩具","ソノタ コモノガング"
"3228","トイスポーツ","トイスポ-ツ"
"322801","トイスポーツ","トイスポ-ツ"
"322803","ジュニアトイスポーツ","ジユニアトイスポ-ツ"
"322897","その他スポーツ","ソノタスポ-ツ"
"3229","乗物","ノリモノ"
"322901","乗物","ノリモノ"
"322903","ベビーカー","ベビ-カ-"
"322905","遊具","ユウグ"
"322997","その他乗物","ソノタノリモノ"
"3297","その他玩具","ソノタガング"
"329797","その他玩具","ソノタガング"
"33","書籍","シヨセキ"
"3397","一般書籍","イツパンシヨセキ"
"339797","一般書籍","イツパンシヨセキ"
"34","楽器・音響ソフト","ガツキ,オンキヨウソフト"
"3401","ピアノ類","ピアノルイ"
"340101","ピアノ","ピアノ"
"340103","ハープシコード、鍵盤弦楽器","ハ-プシコ-ドルイ"
"340105","ハープ","ハ-プ"
"340197","ピアノその他けん(鍵)盤楽器一般","ピアノ,ケンバンガツキ"
"3402","オルガン類","オルガンルイ"
"340201","パイプオルガン","パイプオルガン"
"340203","リードオルガン","リ-ドオルガン"
"340205","ハーモニカ","ハ-モニカ"
"340207","けん盤ハーモニカ","ケンバンハ-モニカ"
"340209","アコーディオン","アコ-デイオン"
"340211","パンパイプ","パンパイプ"
"340297","リード楽器一般","リ-ドガツキイツパン"
"3403","管楽器","カンガツキ"
"340301","金管楽器","キンカンガツキ"
"340303","木管楽器","モツカンガツキ"
"340397","管楽器一般","カンガツキイツパン"
"3404","弦楽器","ゲンガツキ"
"340401","バイオリン","バイオリン"
"340403","ビオラ","ビオラ"
"340405","チェロ","チエロ"
"340407","ダブルベース","ダブルベ-ス"
"340409","マンドリン","マンドリン"
"340411","アコースティックギター","アコ-ステイツクギタ-"
"340413","ウクレレ","ウクレレ"
"340415","バンジョー","バンジヨ-"
"340497","弦楽器一般","ゲンガツキイツパン"
"3405","打楽器","ダガツキ"
"340501","太鼓","タイコ"
"340503","ティンパニー","テインパニ-"
"340505","立奏木琴","リツソウモツキン"
"340507","鉄琴","テツキン"
"340509","チューブラーベル","チユ-ブラ-ベル"
"340511","ゴング","ゴング"
"340513","シンバル","シンバル"
"340515","タンブリン","タンブリン"
"340597","打楽器一般","ダガツキイツパン"
"3406","電子楽器及び電気楽器","デンシガツキオヨビデ"
"340601","電子楽器","デンシガツキ"
"340603","電気楽器","デンキガツキ"
"340697","電子楽器・電気楽器一般","デンシガツキ,デンキカ"
"3407","和楽器","ワガツキ"
"340701","弦楽器","ゲンガツキ"
"340703","管楽器","カンガツキ"
"340705","打楽器","ダガツキ"
"340797","和楽器一般","ワガツキイツパン"
"3408","楽器の部分品・附属品","ガツキノブブンヒン,フ"
"340801","楽器用の弦","ガツキヨウノゲン"
"340803","楽器用の弓","ガツキヨウノユミ"
"340805","ばち(撥)","バチ (バチ)"
"340807","自動演奏用のせん孔した楽器","ジドウエンソウヨウ セン"
"340809","オルゴールのムーブメント","オルゴ-ルノム-ブメント"
"340811","メトロノーム","メトロノ-ム"
"340813","調子笛・音さ","チヨウシフエ,オンサ"
"340897","楽器の部分品・附属品一般","ガツキノブブンヒン,フ"
"3409","記録物類","キロクブツルイ"
"340901","ディスク式記録物類","デイスクシキキロクブツル"
"340903","テープ式記録物類","テ-プシキキロクブツルイ"
"340905","映像用フィルム","エイゾウヨウフイルム"
"340997","記録物一般","キロクブツイツパン"
"3410","楽譜","ガクフ"
"341001","ピアノ楽譜","ピアノガクフ"
"341003","電子オルガン楽譜","デンシオルガンガクフ"
"341005","ギター楽譜","ギタ-ガクフ"
"341007","弦楽器楽譜","ゲンガツキガクフ"
"341009","管・打楽器・吹奏楽楽譜","カン,ダガツキ,スイソウ"
"341011","デジタル楽器楽譜","デジタルガツキガクフ"
"341013","アンサンブル楽譜","アンサンブルガクフ"
"341015","オーケストラスコア","オ-ケストラスコア"
"341017","ロックバンドスコア","ロツクバンドスコア"
"341019","声楽・合唱・聴音楽譜","セイガク,ガツシヨウガ"
"341021","カラオケ・歌集・歌謡曲楽譜","カラオケ,カシユウ,カヨウカ"
"341023","和楽器楽譜","ワガツキガクフ"
"341097","その他楽譜","ソノタガクフ"
"3411","音楽書籍・雑誌","オンガクシヨセキ,ザツシ"
"341101","音楽辞典","オンガクジテン"
"341103","音楽理論書・専門書","オンガクリロンシヨ,センモ"
"341105","音楽読み物・エッセイ","オンガクヨミモノ,エツセイ"
"341107","音楽雑誌","オンガクザツシ"
"341109","コンピュータ音楽書籍","コンピユ-タオンガクシヨ"
"341111","オーディオ音楽書籍","オ-デイオオンガクシヨセ"
"341197","その他音楽書籍・雑誌","ソノタオンガクシヨセキ,サ"
"3412","楽譜関連商品","ガクフカンレンシヨウヒン"
"341201","楽譜出版社制作ビデオ","ガクフシユツパンビデ"
"341203","楽譜出版社制作CD","ガクフシユツパンCD"
"341205","楽譜出版社制作CD-ROM・DVD","ガクフシユツパンCD-R"
"341207","ミュージックデータ","ミユ-ジツクデ-タ"
"341209","楽譜関連グッズ","ガクフカンレングツズ"
"341297","その他楽譜関連商品","ソノタガクフカンレンシヨウ"
"3497","一般楽器・音響ソフト","イツパンガツキ,オンキヨ"
"349797","その他一般楽器・音響ソフト","イツパンガツキ,オンキヨ"
"36","情報機器","ジヨウホウキキ"
"3601","デジタル型","デジタルガタ"
"360101","中央処理装置","チユウオウシヨリソウチ"
"360103","パーソナルコンピュータ","パ-ソナルコンピユ-タ"
"360105","補助記憶装置","ホジヨキオクソウチ"
"360107","入出力装置","ニユウシユツリヨクソウチ"
"360109","端末装置","タンマツソウチ"
"360111","オフライン装置","オフラインソウチ"
"360113","電子計算機用部品・附属品・入力部品","デンシケイサンキヨウブヒ"
"360197","デジタル型一般","デジタルガタイツパン"
"3602","アナログ型","アナログガタ"
"360297","アナログ型一般","アナログガタイツパン"
"3603","ハイブリット型","ハイブリツトガタ"
"360397","ハイブリット型一般","ハイブリツトガタイツパ"
"3604","システム・プログラム","システム,プログラム"
"360401","汎用プログラム","ハンヨウプログラム"
"360403","カスタムプログラム","カスタムプログラム"
"360497","システム・プログラム一般","システム,プログラムイツ"
"3605","アプリケーション・プログラム","アプリケ-シヨン,プロク"
"360501","汎用プログラム","ハンヨウプログラム"
"360503","カスタムプログラム","カスタムプログラム"
"360597","アプリケーション・プログラム一般","アプリケ-シヨン,プロク"
"3606","有線通信装置","ユウセンツウシンソウチ"
"360601","電話機","デンワキ"
"360603","電話応用電話機","デンワオウヨウデンワキ"
"360605","電信装置","デンシンソウチ"
"360607","画像装置","ガゾウソウチ"
"360609","交換機","コウカンキ"
"360611","伝送装置","デンソウソウチ"
"360613","有線通信機器用部品・附属品","ユウセンツウシンキキヨウブ"
"360697","有線通信装置一般","ユウセンツウシンソウチイツハ"
"3697","一般情報機器","イツパンジヨウホウキキ"
"369797","その他一般情報機器","ソノタイツパンジヨウホウ"
"39","その他文化用品","ソノタブンカヨウヒン"
"3901","マッチ、ろうそく、くん(薫)物、線香","マツチ,ロウソク,クンモノ,"
"390101","マッチ","マツチ"
"390103","マッチ箱","マツチハコ"
"390105","つけ木","ツケギ"
"390107","ろうそく","ロウソク"
"390109","くん物","クンモノ"
"390111","線香","センコウ"
"390197","マッチ類一般","マツチルイイツパン"
"3902","裁縫用小物用品","サイホウヨウコモノヨウヒン"
"390201","ボタン","ボタン"
"390203","プレスファスナー、スナップファスナー","プレスフアスナ-,スナツフ"
"390205","縫針及び指ぬき","ヌイバリオヨビユビヌキ"
"390297","裁縫用小物用品一般","サイホウヨウコモノヨウヒンイ"
"3903","標識及び広告用品","ヒヨウシキオヨビコウコクヨ"
"390301","道路標識","ドウロヒヨウシキ"
"390303","停留場標識","テイリユウジヨウヒヨウシキ"
"390305","広告用品","コウコクヨウヒン"
"390307","電気標識","デンキヒヨウシキ"
"390309","アドバルーン","アドバル-ン"
"390311","空中投影機","クウチユウトウエイキ"
"390397","標識及び広告用品一般","ヒヨウシキオヨビコウコクヨ"
"3904","宗教用具","シユウキヨウヨウグ"
"390401","神だな(棚)・神具","カミダナ(タナ),シング"
"390403","仏檀・仏具","ブツダン,ブツグ"
"390405","祭檀、祭具・結納品","サイダン,サイグ,ユイノ"
"390407","葬具","ソウグ"
"390497","宗教用具一般","シユウキヨウヨウグイツパ"
"3997","一般文化用品","イツパンブンカヨウヒン"
"399797","その他一般文化用品","ソノタイツパンブンカヨウ"
"4","耐久消費財","タイキユウシヨウヒザイ"
"42","家具","カグ"
"4201","たんす","タンス"
"420101","和たんす","ワタンス"
"420103","洋たんす","ヨウタンス"
"420105","整理たんす(チェスト)","セイリタンス(チエスト)"
"420197","たんす一般","タンスイツパン"
"4202","戸だな","トダナ"
"420201","飾り戸だな","カザリトダナ"
"420203","書籍戸だな","シヨセキトダナ"
"420205","サイドボード","サイドボ-ド"
"420207","食器戸だな","シヨツキトダナ"
"420209","茶だな","チヤダナ"
"420211","整理戸だな類","セイリトダナルイ"
"420213","陳列戸だな","チンレツトダナ"
"420215","げた箱","ゲタバコ"
"420297","戸だな一般","トダナイツパン"
"4203","たな","タナ"
"420301","書だな","シヨダナ"
"420303","飾りだな","カザリダナ"
"420305","陳列だな","チンレツダナ"
"420307","整理だな","セイリダナ"
"420397","たな一般","タナイツパン"
"4204","箱","ハコ"
"420401","衣料整理箱","イリヨウセイリバコ"
"420403","裁縫箱","サイホウバコ"
"420405","がん(玩)具箱","ガン(ガン)グバコ"
"420407","レコードキャビネット","レコ-ドキヤビネツト"
"420409","事務用整理箱","ジムヨウセイリバコ"
"420497","箱一般","ハコイツパン"
"4205","フォノキャビネット","フオノキヤビネツト"
"420501","ラジオキャビネット","ラジオキヤビネツト"
"420503","テレビキャビネット","テレビキヤビネツト"
"420505","ステレオキャビネット","ステレオキヤビネツト"
"420597","フォノキャビネット一般","フオノキヤビネツトイツパ"
"4206","机","ツクエ"
"420601","座机","スワリヅクエ"
"420603","立机","タチヅクエ"
"420605","学校用机","ガツコウヨウツクエ"
"420697","机一般","ツクエイツパン"
"4207","テーブル(卓子)","テ-ブル (テ-ブル)"
"420701","座卓","ザタク"
"420703","立卓","リツタク"
"420797","テーブル(卓子)一般","テ-ブル (テ-ブル)"
"4208","鏡台","キヨウダイ"
"420801","一面鏡台","イチメンキヨウダイ"
"420803","三面鏡台","サンメンキヨウダイ"
"420805","姫鏡台","ヒメキヨウダイ"
"420807","姿見(脚付き)","スガタミ (キヤクツキ)"
"420809","壁掛け鏡","カベカケカガミ"
"420811","ドレッサー","ドレツサ-"
"420897","鏡台一般","キヨウダイイツパン"
"4209","台","ダイ"
"420901","調理台","チヨウリダイ"
"420903","配ぜん(膳)台","ハイゼン (ゼン) ダ"
"420905","流し台","ナガシダイ"
"420907","ガス台","ガスダイ"
"420909","作業台","サギヨウダイ"
"420911","実験台","ジツケンダイ"
"420913","陳列台","チンレツダイ"
"420915","売場台","ウリバダイ"
"420997","台一般","ダイイツパン"
"4210","いす(椅子)・腰掛け","イス (イス) ,コシカケ"
"421001","(一人用ひじなし)ソファー","(ヒトリヨウヒジナシ) ソ"
"421003","スツール","スツ-ル"
"421005","座いす","ザイス"
"421007","小いす","コ イス"
"421009","ひじ掛けいす","ヒジカケイス"
"421011","長いす","ナガイス"
"421013","寝いす","ネイス"
"421015","乳幼児用いす","ニユウヨウジヨウイス"
"421017","特殊用途のいす","トクシユヨウトノイス"
"421097","いす(椅子)・腰掛け一般","イス (イス) ,コシカケイ"
"4211","ベッド","ベツド"
"421101","普通ベッド","フツウベツド"
"421103","ハリウッドベッド","ハリウツドベツド"
"421105","二段ベッド","ニダンベツド"
"421107","ベビーベッド","ベビ-ベツド"
"421109","スタディオベッド","スタデイオベツド"
"421111","コンバーチブルベッド","コンバ-チブルベツド"
"421113","特殊用途のベッド","トクシユヨウトノベツド"
"421115","ベッド用部品","ベツドヨウブヒン"
"421197","ベッド一般","ベツドイツパン"
"4212","マットレス","マツトレス"
"421201","スプリングマットレス","スプリングマツトレス"
"421203","フォームマットレス","フオ-ムマツトレス"
"421205","ウォーターマットレス","ウオ-タ-マツトレス"
"421297","マットレス一般","マツトレスイツパン"
"4213","金庫","キンコ"
"421301","耐火金庫","タイカキンコ"
"421303","手さげ金庫","テサゲキンコ"
"421397","金庫一般","キンコイツパン"
"4214","ロッカー","ロツカ-"
"421401","更衣用ロッカー","コウイヨウロツカ-"
"421403","物品用ロッカー","ブツピンヨウロツカ-"
"421497","ロッカー一般","ロツカ-イツパン"
"4215","器物台","キブツダイ"
"421501","花器台","カキダイ"
"421503","植木台","ウエキダイ"
"421505","電話台","デンワダイ"
"421507","置物台","オキモノダイ"
"421509","テレビ台","テレビダイ"
"421511","囲碁・将棋盤用の台","イゴ,シヨウギバンヨウ"
"421513","見台","ケンダイ"
"421597","器物台一般","キブツダイイツパン"
"4297","一般家具","イツパンカグ"
"429797","その他一般家具","ソノタイツパンカグ"
"43","車両用品","シヤリヨウヨウヒン"
"4303","自転車","ジテンシヤ"
"430301","ファミリー車","フアミリ-シヤ"
"430303","スポーツ車","スポ-ツシヤ"
"430305","子供車","コドモシヤ"
"430307","自転車パーツ","ジテンシヤパ-ツ"
"430397","自転車一般","ジテンシヤイツパン"
"4311","車用タイヤ","クルマヨウタイヤ"
"431101","乗用車用タイヤ","ジヨウヨウシヤヨウタイヤ"
"431103","トラック、バス用タイヤ","トラツク、バスヨウタイヤ"
"431105","冬用タイヤ","フユヨウタイヤ"
"431197","車用その他タイヤ及び付属品","クルマヨウソノタタイヤ"
"4312","車用ホイール","クルマヨウホイール"
"431201","車用アルミホイール","クルマヨウアルミホイール"
"431203","車用スチールホイール","クルマヨウスチールホイール"
"431297","車用その他ホイール及び付属品","クルマヨウソノタホイール"
"4313","車用オーディオ用品","クルマヨウオーデイオ"
"431301","車用CD、MD、カセットデッキ","クルマヨウCD、MD"
"431303","車用スピーカー、アンプ","クルマヨウスピーカー"
"431397","その他車用オーディオ用品","ソノタクルマヨウオーデイオ"
"4314","車用コミュニケーション機器","クルマヨウコミユニケーシヨン"
"431401","カーナビゲーション","カーナビゲーシヨン"
"431403","車用テレビ","クルマヨウテレビ"
"431405","車用映像再生装置","クルマヨウエイゾウサイセイ"
"431407","ETC","ETC"
"431497","その他車用コミュニケーション機器","ソノタクルマミユニケーシヨン"
"4315","洗車、補修用品","センシヤ、ホシユウヨウヒン"
"431501","洗車用シャンプー","センシヤヨウシヤンプー"
"431503","車用ワックス、コート剤","クルマヨウワツクス"
"431505","ウィンド関連","ウインドカンレン"
"431507","車用クリーナー","クルマヨウクリーナー"
"431509","車用ペイント、補修剤","クルマヨウペイント"
"431511","洗車関連用品","センシヤカンレンヨウヒン"
"431597","その他洗車、補修用品","ソノタセンシヤ、ホシユウ"
"4316","車用アクセサリー","クルマヨウアクセサリー"
"431601","車用芳香、消臭、脱臭剤","クルマヨウホウコウ"
"431603","車用キャリア","クルマヨウキヤリア"
"431605","車用チャイルドシート","クルマヨウチヤイルドシート"
"431607","車内アクセサリー","シヤナイアクセサリー"
"431609","車外アクセサリー","シヤガイアクセサリー"
"431611","車内電装機器","シヤナイデンソウキキ"
"431697","その他車用アクセサリー","ソノタクルマヨウアクセサリー"
"4317","車用ドレスアップ用品","クルマヨウドレスアツプ"
"431701","ライト関連","ライトカンレン"
"431703","ステアリング","ステアリング"
"431705","シフト、ペダル類","シフト、ペダルルイ"
"431707","シート関連","シートカンレン"
"431709","ホイル関連","ホイルカンレン"
"431711","ドレスアップ用電装用品","ドレスアツプデンソウ"
"431797","その他車用ドレスアップ用品","ソノタドレスアツプ"
"4318","車用メンテナンス用品","クルマヨウメンテナンスヨウヒ"
"431801","エンジンオイル","エンジンオイル"
"431803","その他オイル","ソノタオイル"
"431805","車用バッテリー","クルマヨウバツテリー"
"431807","ワイパブレード","ワイパブレード"
"431809","車用オイルフィルター","クルマヨウオイルフイルター"
"431811","車用エアフィルター","クルマヨウエアフイルター"
"431813","車用フェールフィルター","クルマヨウフエールフイルター"
"431815","車用エアコンフィルター","クルマヨウエアコンフイルター"
"431817","車用電球、電装用品","クルマヨウデンキユウ"
"431819","車用工具","クルマヨウコウグ"
"431821","車用緊急応急用品","クルマヨウキンキユウオウキユ"
