"322003","その他のケーシ"
"322005","鉄道模型用品"
"322097","その他 鉄道模型"
"3221","カン"
"322101","シューティンクカン"
"322103","モテルカン"
"322105","カン用品"
"322197","その他 カン"
"3222","クラフト・アタルトホヒー"
"322201","クラフトホヒー"
"322203","アタルトホヒー"
"322297","その他クラフト・アタルトホヒー"
"3223","ホヒー関連用品"
"322301","ホヒー関連用品"
"322397","その他 ホヒー関連用品"
"3224","キフト人形"
"322401","和人形"
"322403","洋人形"
"322405","アンティック人形"
"322497","その他 キフト人形"
"3225","季節用品"
"322501","正月人形"
"322503","三月人形"
"322505","五月人形"
"322507","その他人形"
"322509","正月用品"
"322511","水物ヒニール用品"
"322513","その他夏物用品"
"322515","縁日物玩具"
"322517","クリスマス用品"
"322597","その他 季節用品"
"3226","花火"
"322601","幼児向け花火"
"322603","ヤンク向け花火"
"322697","その他 花火"
"3227","小物玩具"
"322701","小物玩具"
"322703","紙製玩具"
"322797","その他 小物玩具"
"3228","トイスホーツ"
"322801","トイスホーツ"
"322803","シュニアトイスホーツ"
"322897","その他スホーツ"
"3229","乗物"
"322901","乗物"
"322903","ヘヒーカー"
"322905","遊具"
"322997","その他乗物"
"3297","その他玩具"
"329797","その他玩具"
"33","書籍"
"3397","一般書籍"
"339797","一般書籍"
"34","楽器・音響ソフト"
"3401","ヒアノ類"
"340101","ヒアノ"
"340103","ハーフシコート、鍵盤弦楽器"
"340105","ハーフ"
"340197","ヒアノその他けん(鍵)盤楽器一般"
"3402","オルカン類"
"340201","ハイフオルカン"
"340203","リートオルカン"
"340205","ハーモニカ"
"340207","けん盤ハーモニカ"
"340209","アコーティオン"
"340211","ハンハイフ"
"340297","リート楽器一般"
"3403","管楽器"
"340301","金管楽器"
"340303","木管楽器"
"340397","管楽器一般"
"3404","弦楽器"
"340401","ハイオリン"
"340403","ヒオラ"
"340405","チェロ"
"340407","タフルヘース"
"340409","マントリン"
"340411","アコースティックキター"
"340413","ウクレレ"
"340415","ハンショー"
"340497","弦楽器一般"
"3405","打楽器"
"340501","太鼓"
"340503","ティンハニー"
"340505","立奏木琴"
"340507","鉄琴"
"340509","チューフラーヘル"
"340511","コンク"
"340513","シンハル"
"340515","タンフリン"
"340597","打楽器一般"
"3406","電子楽器及ひ電気楽器"
"340601","電子楽器"
"340603","電気楽器"
"340697","電子楽器・電気楽器一般"
"3407","和楽器"
"340701","弦楽器"
"340703","管楽器"
"340705","打楽器"
"340797","和楽器一般"
"3408","楽器の部分品・附属品"
"340801","楽器用の弦"
"340803","楽器用の弓"
"340805","はち(撥)"
"340807","自動演奏用のせん孔した楽器"
"340809","オルコールのムーフメント"
"340811","メトロノーム"
"340813","調子笛・音さ"
"340897","楽器の部分品・附属品一般"
"3409","記録物類"
"340901","ティスク式記録物類"
"340903","テーフ式記録物類"
"340905","映像用フィルム"
"340997","記録物一般"
"3410","楽譜"
"341001","ヒアノ楽譜"
"341003","電子オルカン楽譜"
"341005","キター楽譜"
"341007","弦楽器楽譜"
"341009","管・打楽器・吹奏楽楽譜"
"341011","テシタル楽器楽譜"
"341013","アンサンフル楽譜"
"341015","オーケストラスコア"
"341017","ロックハントスコア"
"341019","声楽・合唱・聴音楽譜"
"341021","カラオケ・歌集・歌謡曲楽譜"
"341023","和楽器楽譜"
"341097","その他楽譜"
"3411","音楽書籍・雑誌"
"341101","音楽辞典"
"341103","音楽理論書・専門書"
"341105","音楽読み物・エッセイ"
"341107","音楽雑誌"
"341109","コンヒュータ音楽書籍"
"341111","オーティオ音楽書籍"
"341197","その他音楽書籍・雑誌"
"3412","楽譜関連商品"
"341201","楽譜出版社制作ヒテオ"
"341203","楽譜出版社制作CD"
"341205","楽譜出版社制作CD-ROM・DVD"
"341207","ミューシックテータ"
"341209","楽譜関連クッス"
"341297","その他楽譜関連商品"
"3497","一般楽器・音響ソフト"
"349797","その他一般楽器・音響ソフト"
"36","情報機器"
"3601","テシタル型"
"360101","中央処理装置"
"360103","ハーソナルコンヒュータ"
"360105","補助記憶装置"
"360107","入出力装置"
"360109","端末装置"
"360111","オフライン装置"
"360113","電子計算機用部品・附属品・入力部品"
"360197","テシタル型一般"
"3602","アナロク型"
"360297","アナロク型一般"
"3603","ハイフリット型"
"360397","ハイフリット型一般"
"3604","システム・フロクラム"
"360401","汎用フロクラム"
"360403","カスタムフロクラム"
"360497","システム・フロクラム一般"
"3605","アフリケーション・フロクラム"
"360501","汎用フロクラム"
"360503","カスタムフロクラム"
"360597","アフリケーション・フロクラム一般"
"3606","有線通信装置"
"360601","電話機"
"360603","電話応用電話機"
"360605","電信装置"
"360607","画像装置"
"360609","交換機"
"360611","伝送装置"
"360613","有線通信機器用部品・附属品"
"360697","有線通信装置一般"
"3697","一般情報機器"
"369797","その他一般情報機器"
"39","その他文化用品"
"3901","マッチ、ろうそく、くん(薫)物、線香"
"390101","マッチ"
"390103","マッチ箱"
"390105","つけ木"
"390107","ろうそく"
"390109","くん物"
"390111","線香"
"390197","マッチ類一般"
"3902","裁縫用小物用品"
"390201","ホタン"
"390203","フレスファスナー、スナッフファスナー"
"390205","縫針及ひ指ぬき"
"390297","裁縫用小物用品一般"
"3903","標識及ひ広告用品"
"390301","道路標識"
"390303","停留場標識"
"390305","広告用品"
"390307","電気標識"
"390309","アトハルーン"
"390311","空中投影機"
"390397","標識及ひ広告用品一般"
"3904","宗教用具"
"390401","神たな(棚)・神具"
"390403","仏檀・仏具"
"390405","祭檀、祭具・結納品"
"390407","葬具"
"390497","宗教用具一般"
"3997","一般文化用品"
"399797","その他一般文化用品"
"4","耐久消費財"
"42","家具"
"4201","たんす"
"420101","和たんす"
"420103","洋たんす"
"420105","整理たんす(チェスト)"
"420197","たんす一般"
"4202","戸たな"
"420201","飾り戸たな"
"420203","書籍戸たな"
"420205","サイトホート"
"420207","食器戸たな"
"420209","茶たな"
"420211","整理戸たな類"
"420213","陳列戸たな"
"420215","けた箱"
"420297","戸たな一般"
"4203","たな"
"420301","書たな"
"420303","飾りたな"
"420305","陳列たな"
"420307","整理たな"
"420397","たな一般"
"4204","箱"
"420401","衣料整理箱"
"420403","裁縫箱"
"420405","かん(玩)具箱"
"420407","レコートキャヒネット"
"420409","事務用整理箱"
"420497","箱一般"
"4205","フォノキャヒネット"
"420501","ラシオキャヒネット"
"420503","テレヒキャヒネット"
"420505","ステレオキャヒネット"
"420597","フォノキャヒネット一般"
"4206","机"
"420601","座机"
"420603","立机"
"420605","学校用机"
"420697","机一般"
"4207","テーフル(卓子)"
"420701","座卓"
"420703","立卓"
"420797","テーフル(卓子)一般"
"4208","鏡台"
"420801","一面鏡台"
"420803","三面鏡台"
"420805","姫鏡台"
"420807","姿見(脚付き)"
"420809","壁掛け鏡"
"420811","トレッサー"
"420897","鏡台一般"
"4209","台"
"420901","調理台"
"420903","配せん(膳)台"
"420905","流し台"
"420907","カス台"
"420909","作業台"
"420911","実験台"
"420913","陳列台"
"420915","売場台"
"420997","台一般"
"4210","いす(椅子)・腰掛け"
"421001","(一人用ひしなし)ソファー"
"421003","スツール"
"421005","座いす"
"421007","小いす"
"421009","ひし掛けいす"
"421011","長いす"
"421013","寝いす"
"421015","乳幼児用いす"
"421017","特殊用途のいす"
"421097","いす(椅子)・腰掛け一般"
"4211","ヘット"
"421101","普通ヘット"
"421103","ハリウットヘット"
"421105","二段ヘット"
"421107","ヘヒーヘット"
"421109","スタティオヘット"
"421111","コンハーチフルヘット"
"421113","特殊用途のヘット"
"421115","ヘット用部品"
"421197","ヘット一般"
"4212","マットレス"
"421201","スフリンクマットレス"
"421203","フォームマットレス"
"421205","ウォーターマットレス"
"421297","マットレス一般"
"4213","金庫"
"421301","耐火金庫"
"421303","手さけ金庫"
"421397","金庫一般"
"4214","ロッカー"
"421401","更衣用ロッカー"
"421403","物品用ロッカー"
"421497","ロッカー一般"
"4215","器物台"
"421501","花器台"
"421503","植木台"
"421505","電話台"
"421507","置物台"
"421509","テレヒ台"
"421511","囲碁・将棋盤用の台"
"421513","見台"
"421597","器物台一般"
"4297","一般家具"
"429797","その他一般家具"
"43","車両用品"
"4303","自転車"
"430301","ファミリー車"
"430303","スホーツ車"
"430305","子供車"
"430307","自転車ハーツ"
"430397","自転車一般"
"4311","車用タイヤ"
"431101","乗用車用タイヤ"
"431103","トラック、ハス用タイヤ"
"431105","冬用タイヤ"
"431197","車用その他タイヤ及ひ付属品"
"4312","車用ホイール"
"431201","車用アルミホイール"
"431203","車用スチールホイール"
"431297","車用その他ホイール及ひ付属品"
"4313","車用オーティオ用品"
"431301","車用CD、MD、カセットテッキ"
"431303","車用スヒーカー、アンフ"
"431397","その他車用オーティオ用品"
"4314","車用コミュニケーション機器"
"431401","カーナヒケーション"
"431403","車用テレヒ"
"431405","車用映像再生装置"
"431407","ETC"
"431497","その他車用コミュニケーション機器"
"4315","洗車、補修用品"
"431501","洗車用シャンフー"
"431503","車用ワックス、コート剤"
"431505","ウィント関連"
"431507","車用クリーナー"
"431509","車用ヘイント、補修剤"
"431511","洗車関連用品"
"431597","その他洗車、補修用品"
"4316","車用アクセサリー"
"431601","車用芳香、消臭、脱臭剤"
"431603","車用キャリア"
"431605","車用チャイルトシート"
"431607","車内アクセサリー"
"431609","車外アクセサリー"
"431611","車内電装機器"
"431697","その他車用アクセサリー"
"4317","車用トレスアッフ用品"
"431701","ライト関連"
"431703","ステアリンク"
"431705","シフト、ヘタル類"
"431707","シート関連"
"431709","ホイル関連"
"431711","トレスアッフ用電装用品"
"431797","その他車用トレスアッフ用品"
"4318","車用メンテナンス用品"
"431801","エンシンオイル"
"431803","その他オイル"
"431805","車用ハッテリー"
"431807","ワイハフレート"
"431809","車用オイルフィルター"
"431811","車用エアフィルター"
"431813","車用フェールフィルター"
"431815","車用エアコンフィルター"
"431817","車用電球、電装用品"
"431819","車用工具"
"431821","車用緊急応急用品"
"431897","その他車用メンテナンス用品"
"4319","車用ケミカル用品"
"431901","車用電装関連ケミカル"
"431903","車用冷却関連ケミカル"
"431905","車用潤滑関連ケミカル"
"431907","車用燃料関連ケミカル"
"431909","車用駆動関連ケミカル"
"431911","車用業務関連ケミカル"
"431997","その他車用等ケミカル"
"4320","車用チューニンク用品"
"432001","エンシン系チューニンク用品"
"432003","排気系チューニンク用品"
"432005","吸気系チューニンク用品"
"432007","サスヘンション・フレーキ系チューニンク"
"432009","車用電装系チューニンク用品"
"432097","その他車用チューニンク用品"
"4321","自動車部品"
"432101","エンシン部品"
"432103","車用駆動部品"
"432105","サスヘンション・フレーキ部品"
"432107","車体部品"
"432109","車用電装部品"
"432197","その他部品"
"4322","ハイク用品"
"432201","ハイク用品"
"432297","その他ハイク用品類"
"4398","その他車両用品"
"439897","その他車両用品"
"44","時計・メカネ"
"4401","時計"
"440101","腕時計"
"440103","旅行時計"
"440105","計器盤用時計"
"440107","置・目覚まし時計"
"440109","掛時計"
"440197","時計一般"
"4402","時計関連用品"
"440201","ウオッチケース"
"440203","クロックケース部品"
"440205","その他の時計の部分品"
"440297","時計関連用品一般"
"4405","メカネ"
"440501","メカネレンス"
"440510","メカネ関連品"
"440597","メカネ一般"
"4497","一般時計・メカネ"
"449797","その他一般時計・メカネ"
"45","光学・写真関連品"
"4501","カメラ"
"450101","コンハクトカメラ"
"450103","35mm1眼レフカメラ"
"450105","中・大判カメラ"
"450107","インスタントカメラ"
"450109","ムーヒーヒテオカメラ"
"450111","スチイルヒテオカメラ"
"450197","その他カメラ"
"4502","交換レンス"
"450201","35mm交換レンス"
"450203","中・大判交換レンス"
"450297","その他交換レンス"
"4503","光学機器"
"450301","双眼鏡"
"450303","望遠鏡"
"450305","顕微鏡"
"450397","その他光学機器"
"4504","写真用品"
"450401","フィルター"
"450403","ストロホ"
"450405","三脚"
"450407","ハック"
"450409","アルハム"
"450411","電池"
"450413","スライト、OHP"
"450415","補助レンス"
"450417","照明用品"
"450419","撮影用品"
"450421","暗室用品"
"450497","その他写真用品"
"4505","フィルム"
"450501","ネカカラーフィルム"
"450503","レンス付フィルム"
"450505","リハーサルカラーフィルム"
"450507","モノクロフィルム"
"450509","インスタントフィルム"
"450511","特殊フィルム"
"450597","その他フィルム"
"4597","その他光学・写真関連品"
"459797","その他光学・写真関連品"
"46","家電"
"4601","テレヒ関連"
"460105","カラーテレヒ"
"460110","HDTV"
"460115","フロシェクションテレヒ"
"460120","液晶テレヒ"
"460197","テレヒ関連機器，その他"
"4603","ヒテオ関連"
"460305","ヒテオテッキ"
"460310","カメラ一体型ヒテオ"
"460397","ヒテオ関連機器，その他"
"4605","VDP関連"
"460505","ヒテオティスク"
"460597","VDP関連機器，その他"
"4607","コンホ，ステレオ関連"
"460705","アンフ"
"460710","チューナー"
"460715","アナロクフレーヤー"
"460720","スヒーカー"
"460725","テーフテッキ"
"460730","CDフレーヤー"
"460735","テシタル機器"
"460797","コンホ，ステレオその他"
"4609","ステレオ"
"460905","ミニコンホ"
"460997","ステレオその他"
"4611","オーティオ，その他"
"461105","マイク"
"461110","ヘットホン"
"461115","オーティオラック"
"461120","イコライサー"
"461125","オーティオタイマー"
"461197","オーティオ，その他"
"4613","テレコ，ラシオ関連"
"461305","ラシオ"
"461310","ラシカセ"
"461315","ヘットホンステレオ"
"461320","テーフレコーター"
"461397","テレコ，ラシオその他"
"4615","カーコンホ関連"
"461505","カーステレオ"
"461510","カーアンフ"
"461515","カースヒーカー"
"461520","カーCD"
"461597","カーコンホその他"
"4617","トランシーハー，拡声器関連"
"461705","トランシーハー"
"461710","ハーソナル無線"
"461715","拡声器"
"461797","トランシーハー，拡声器その他"
"4619","磁気テーフ等"
"461905","ヒテオテーフ"
"461910","オーティオテーフ"
"461915","フロッヒーティスク"
"461920","MD，DCC"
"461925","ソフトフロッヒー"
"461930","光ティスク"
"461935","コンヒュータメティア群"
"461997","磁気テーフ等その他"
"4621","ルームエアコン，空調機器及ひ付属品"
"462105","ルームエアコン"
"462110","業務用エアコン"
"462197","エアコン，空調その他"
"4623","扇風機"
"462305","扇風機"
"462310","冷風扇"
"462397","扇風機その他"
"4625","全室暖房"
"462505","石油ストーフ"
"462510","石油ファンヒーター"
"462515","石油温風暖房機"
"462520","カスストーフ"
"462525","カスファンヒーター"
"462597","全室暖房その他"
"4627","部分暖房機"
"462705","電子毛布"
"462710","家具調ヤクラ"
"462715","ヤクラコタツ"
"462720","電子カーヘット"
"462725","電気ストーフ"
"462730","アンカ，カイロ"
"462735","足温器"
"462740","加湿器"
"462745","部分暖房付属"
"462797","部分暖房その他"
"4629","厨房機器"
"462905","湯沸器"
"462910","カステーフル"
"462915","カス調理器"
"462920","換気扇"
"462925","レンシフート"
"462930","食器乾燥機"
"462935","食器洗機"
"462997","厨房機器その他"
"4631","レンシ"
"463105","電子レンシ"
"463110","据付型オーフン"
"463115","カスレンシ"
"463120","電磁調理器"
"463197","レンシその他"
"4633","回転調理器"
"463305","シューサーミキサー"
"463310","餅つき機"
"463315","ハントミキサー"
"463320","コーヒーミル"
"463325","電気氷かき"
"463330","シャーフナー"
"463397","回転調理器その他"
"4635","電熱調理器"
"463505","電気炊飯器"
"463510","電子シャー"
"463515","トースター"
"463520","電気オ-フン"
"463525","コーヒーメーカー"
"463530","ホットフレート"
"463535","タイマースイッチ群"
"463597","電熱調理器その他"
"4637","調理関連"
"463705","浄水器・整水器"
"463797","調理関連その他"
"4639","冷蔵機器"
"463905","冷蔵庫"
"463910","冷凍庫"
"463915","ウオータークーラー"
"463997","冷蔵機器その他"
"4641","家事用品"
"464105","洗濯機"
"464110","乾燥機"
"464115","フトン乾燥機"
"464120","スタント"
"464125","掃除機"
"464197","家事用品その他"
"4643","理美容用品"
"464305","ヘアートライヤー"
"464310","ホットカーラー"
"464315","電気カミソリ"
"464320","アイロン"
"464325","スホンフレッサー"
"464397","理美容用品その他"
"4645","健康医療機器"
"464505","マッサーシ椅子"
"464510","ハイフレーター"
"464515","補聴器"
"464520","体温計"
"464530","血圧計"
"464535","低，高周波治療器"
"464540","電気ハフラシ"
"464545","口腔洗浄機"
"464550","トレーニンク器具"
"464555","コルフ練習機"
"464560","ホームサウナ"
"464565","温水洗浄便器"
"464597","健康医療機器その他"
"4647","照明用品"
"464705","ヘンタント"
"464710","シーリンクライト"
"464715","フラケット"
"464720","シャンテリア"
"464725","スタント(フロアスタントを含む)"
"464797","照明用品その他"
"4649","事務機・学用品"
"464905","電卓"
"464910","電訳機"
"464915","電子手帳"
"464920","学用品"
"464997","事務機・学用品その他"
"4651","時計・カメラ"
"465105","時計"
"465110","カメラ"
"465197","時計・カメラその他"
"4653","楽器"
"465305","ヒアノ(家電メーカー)"
"465310","電子ヒアノ(家電メーカー)"
"465315","電子オルカン(家電メーカー)"
"465320","シンセサイサー(家電メーカー)"
"465397","楽器その他"
"4655","OA機器"
"465505","ハソコン"
"465510","電話機"
"465515","ワ-フロ"
"465520","複写機"
"465525","ファクシミリ"
"465597","OA機器その他"
"4657","住設用品"
"465705","厨房設備"
"465710","ホンフ"
"465715","洗面用品"
"465720","温水器"
"465725","インタホン，チャイム群"
"465797","住設用品その他"
"4659","大工・園芸品，レシャー用品"
"465905","電動工具"
"465910","園芸器具"
"465915","ホータフル電源群"
"465997","大工・園芸品，レシャー用品その他"
"4661","消耗家電"
"466105","電池"
"466110","電球"
"466115","螢光ランフ"
"466120","配線器具"
"466125","フラッシュライト"
"466130","電池クリーナー"
"466197","消耗家電その他"
"4663","消耗部品"
"466305","剃刀の替刃"
"466310","掃除機紙ハック"
"466315","石油ストーフ芯"
"466320","換気扇フィルター"
"466325","空気清浄器フィルター"
"466330","フリンターリホン"
"466335","ワーフロ用紙"
"466340","感熱紙"
"466345","ラヘル"
"466350","浄水機カートリッシ"
"466397","消耗部品その他"
"4697","その他家電"
"469797","その他家電"
"49","その他耐久消費財"
"4901","美術工芸品"
"490101","絵画"
"490103","彫刻"
"490105","書跡及ひ典籍"
"490197","美術工芸品一般"
"4903","ミシン"
"490301","ミシン"
"490310","ミシン関連品"
"490397","ミシン一般"
"4904","貴金属"
"490401","貴金属"
"490410","貴金属関連品"
"490497","貴金属一般"
"4997","一般耐久消費財"
"499797","その他一般耐久消費財"
"5","衣料・身回り品"
"51","衣料・衣服"
"5101","肌着・靴下"
"510101","子供肌着"
"510103","紳士肌着"
"510105","婦人肌着"
"510107","ランシェリー、ファンテーション"
"510109","ナイトウェア"
"510111","子供靴下"
"510113","紳士靴下"
"510115","婦人靴下"
"510197","肌着・靴下一般"
"5102","子供衣料"
"510201","ヘヒー用品"
"510203","幼児服"
"510205","幼児洋品"
"510207","男児服"
"510209","男児洋品"
"510211","女児服"
"510213","女児洋品"
"510215","スクール衣料"
"510297","子供衣料一般"
"5103","紳士衣料"
"510301","紳士服"
"510303","コート"
"510305","上衣"
"510307","セーター、ヘスト"
"510309","スラックス"
"510311","ワイシャツ"
"510313","ワーキンクウェア"
"510397","紳士衣料一般"
"5104","婦人衣料"
"510401","婦人服"
"510403","コート"
"510405","スカート"
"510407","セーター、フラウス"
"510409","スラックス"
"510411","服地"
"510413","毛皮"
"510415","用品"
"510497","婦人衣料一般"
"5105","スホーツウェア"
"510501","スキー"
"510503","テニス"
"510505","コルフ"
"510507","マリーン"
"510509","フィットネス"
"510511","登山・ヘヒーテューティー"
"510597","スホーツウェア一般"
"5106","呉服"
"510601","絵羽"
"510603","染着尺"
"510605","織着尺"
"510607","帯"
"510609","実用呉服"
"510611","小物、付属品"
"510613","喪装、裏地"
"510615","コート"
"510697","呉服一般"
"5107","フォーマル"
"510701","紳士略礼"
"510703","紳士礼服"
"510705","紳士上衣、コート、スラックス"
"510707","紳士シャツ他"
"510709","婦人"
"510711","男児"
"510713","女児"
"510715","小物"
"510797","フォーマル一般"
"5108","シーンス"
"510801","紳士テニムレキュラーシーンス"
"510803","紳士カラーレキュラーシーンス"
"510805","紳士その他のホトムス"
"510807","紳士シーンストッフス"
"510809","婦人テニムレキュラーシーンス"
"510811","婦人カラーレキュラーシーンス"
"510813","婦人その他のホトムス"
"510815","婦人シーンストッフス"
"510817","子供シーンス"
"510819","子供シーンストッフス"
"510897","シーンス一般"
"5197","一般衣料・衣服"
"519797","その他一般衣料・衣服"
"53","寝具・寝装品"
"5301","ふとん"
"530101","掛ふとん"
"530103","敷ふとん"
"530105","肌ふとん"
"530107","組ふとん"
"530109","組座ふとん"
"530111","マットレス"
"530113","まくら"
"530197","ふとん一般"
"5302","毛布"
"530201","純毛毛布"
"530203","合繊毛布"
"530205","綿毛布"
"530207","夜着毛布"
"530209","電気毛布"
"530211","ひさ掛毛布"
"530297","毛布一般"
"5303","カハー・シーツ"
"530301","掛カハー"
"530303","敷カハー"
"530305","肌カハー"
"530307","毛布カハー"
"530309","枕カハー"
"530311","衿カハー"
"530313","シーツ"
"530397","カハー・シーツ一般"
"5304","ヘット用品"
"530401","ヘット用ふとん"
"530403","ヘットハット"
"530405","ヘットスフレット"
"530407","ヘット用毛布"
"530409","ヘット用タオルケット"
"530411","ヘット用シーツ"
"530413","ヘット用枕"
"530415","ヘット"
"530497","ヘット用品一般"
"5305","コタツ用品"
"530501","コタツふとん"
"530503","コタツ敷ふとん"
"530505","コタツふとんカハー"
"530507","コタツ上掛"
"530509","コタツ毛布"
"530511","暖卓・天板"
"530513","座いす"
"530515","座ふとん"
"530517","座布団カハー"
"530597","コタツ用品一般"
"5306","ヘヒー寝具"
"530601","ヘヒー組ふとん"
"530603","ヘヒー掛ふとん"
"530605","ヘヒー敷ふとん"
"530607","ヘヒー肌ふとん"
"530609","ヘヒー毛布"
"530611","ヘヒータオルケット"
"530613","ヘヒー用カハーシーツ"
"530615","ヘヒー枕"
"530617","ヘヒーヘット"
"530697","ヘヒー寝具一般"
"5307","寝装品"
"530701","ハシャマ"
"530703","ネクリシェ"
"530705","カウン"
"530707","ローフ"
"530709","ねまき"
"530711","ホンチョ"
"530713","甚平"
"530797","寝装品一般"
"5308","タオル製品"
"530801","ハスタオル"
"530803","フェイスタオル"
"530805","ハントタオル"
"530807","スホーツタオル"
"530809","ハスローフ"
"530811","トイレ用品"
"530813","タオルケット"
"530897","タオル製品一般"
"5309","室内用品"
"530901","カーテン・フライント"
"530903","カーヘット・敷物類"
"530905","マット・ラク"
"530907","クッション"
"530909","インテリア雑貨"
"530911","タイニンク・キッチン用品"
"530913","ハス用品"
"530915","壁材"
"530997","室内用品一般"
"5397","一般寝具・寝装品"
"539797","その他一般寝具・寝装品"
"54","身の回り品"
"5401","子供服飾"
"540101","ハンカチーフ"
"540103","マフラー・スカーフ"
"540105","ネクタイ"
"540107","蝶ネクタイ・アスコット・ルーフタイ"
"540109","ヘルト・サスヘンター"
"540111","手袋"
"540113","帽子"
"540197","子供服飾一般"
"5402","紳士服飾"
"540201","ハンカチーフ"
"540203","マフラー・スカーフ"
"540205","ネクタイ"
"540207","蝶ネクタイ・アスコット・ルーフタイ"
"540209","ヘルト・サスヘンター"
"540211","手袋"
"540213","帽子"
"540297","紳子服飾一般"
"5403","婦人服飾"
"540301","ハンカチーフ"
"540303","マフラー・スカーフ"
"540305","ネクタイ"
"540307","蝶ネクタイ・アスコット・ルーフタイ"
"540309","ヘルト・サスヘンター"
"540311","手袋"
"540313","帽子"
"540397","婦人服飾一般"
"5404","和装用身の回り品"
"540401","帯とめ"
"540403","帯あけ"
"540405","腰ひも・たて巻"
"540407","羽織ひも"
"540409","半えり"
"540411","すそよけ(けたし)"
"540497","和装用身の回り品一般"
"5405","袋物"
"540501","ハントハック"
"540503","小物入れ"
"540505","ファッションハック"
"540597","袋物一般"
"5406","かはん"
"540601","旅行用カハン"
"540603","事務用かはん"
"540605","学生かはん"
"540607","スホーツ・レシャー用かはん"
"540609","楽器用ケース"
"540611","光学機器・ラシオ用ケース"
"540613","職業用かはん"
"540697","かはん一般"
"5407","かさ・つえ"
"540701","和かさ"
"540703","洋傘"
"540705","つえ(ステッキ)"
"540797","かさ・つえ一般"
"5408","扇子・うちわ"
"540801","扇子"
"540803","うちわ"
"540805","扇子・うちわの部品"
"540897","扇子・うちわ一般"
"5409","装身具"
"540901","指輪"
"540903","ネックレス"
"540905","イヤリンク"
"540907","フレスレット類"
"540909","ヘンタント"
"540911","フローチ、ハットヒン類"
"540913","カラーホタン類"
"540915","頭・髪飾り"
"540997","装身具一般"
"5497","一般身の回り品"
"549701","衛生衣服附属品"
"549703","レキンス"
"549705","財布類"
"549707","喫煙具"
"549797","その他一般身の回り品"
"55","靴・履物"
"5501","ヘヒー"
"550101","シュース"
"550104","フーツ"
"550107","サンタル"
"550109","その他靴"
"5502","シュニア，チャイルト(革，合皮)"
"550210","チャイルトシュース"
"550211","シュニアシュース"
"550212","ハンフス"
"550213","シュース"
"550214","フーツ"
"550216","スホーツシュース"
"550217","サンタル"
"550218","ヘッフサンタル"
"550219","その他靴"
"5503","シュニア，チャイルト"
"550320","チャイルトシュース"
"550321","シュニアシュース"
"550323","スクールシュース"
"550324","ウインターシュース"
"550325","レインシュース"
"550326","スホーツシュース"
"550327","サンタル"
"550329","その他靴"
"5504","メンス(革)"
"550430","レース(革底)"
"550431","レース"
"550432","スリホン(革底)"
"550433","スリホン"
"550434","フーツ(革底)"
"550435","フーツ"
"550436","スホーツシュース"
"550437","サンタル"
"550439","その他靴"
"5505","メンス(合皮)"
"550541","レース"
"550543","スリホン"
"550544","フーツ"
"550546","スホーツシュース"
"550547","サンタル"
"550548","ヘッフサンタル"
"550549","その他靴"
"5506","メンス"
"550651","スタンタートカシュアルシュース"
"550654","ウインターシュース"
"550655","レインシュース"
"550656","スホーツシュース"
"550659","その他靴"
"5507","レティス(革)"
"550762","ハンフス"
"550763","シュース"
"550764","フーツ"
"550766","スホーツシュース"
"550767","サンタル"
"550769","その他靴"
"5508","レティス(合皮)"
"550872","ハンフス"
"550873","シュース"
"550874","フーツ"
"550875","レイン シュース"
"550876","スホーツシュース"
"550877","サンタル"
"550878","ヘッフサンタル"
"550879","その他靴"
"5509","レティス"
"550981","スタンタートカシュアルシュース"
"550984","ウインターシュース"
"550985","レイン シュース"
"550986","スホーツシュース"
"550989","その他靴"
"5510","その他の靴"
"551090","付属品"
"551091","ルームシュース"
"551092","スリッハ"
"551093","下駄 草履"
"551094","安全靴"
"551095","作業靴 地下足袋"
"551096","スホーツ専用"
"551097","ヒーチサンタル・フィッティンク"
"551099","その他靴"
"56","スホーツ用品"
"5601","野球"
"560101","野球 ハック・ケース"
"560103","野球 ホール"
"560105","野球 クラフ"
"560106","野球 手袋"
"560107","野球 ハット"
"560109","野球 防具"
"560145","野球 その他クッス"
"560147","野球 シュース"
"560148","野球 シュースアクセサリー"
"560151","野球 トレーニンクウェア"
"560153","野球 ウイントフレーカー"
"560155","野球 スウエット"
"560157","野球 ユニフォーム"
"560159","野球 トレーナー・Tシャツ"
"560172","野球 アンターウエア"
"560188","野球 アクセサリー"
"560189","野球 その他ウェア"
"560197","野球 その他"
"5602","ソフトホール"
"560201","ソフトホール ハック・ケース"
"560203","ソフトホール ホール"
"560205","ソフトホール クラフ"
"560206","ソフトホール 手袋"
"560207","ソフトホール ハット"
"560209","ソフトホール 防具"
"560245","ソフトホール その他クッス"
"560247","ソフトホール シュース"
"560248","ソフトホール シュースアクセサリー"
"560251","ソフトホール トレーニンクウェア"
"560253","ソフトホール ウイントフレーカー"
"560255","ソフトホール スウエット"
"560257","ソフトホール ユニフォーム"
"560259","ソフトホール トレーナー・Tシャツ"
"560272","ソフトホール アンターウエア"
"560288","ソフトホール アクセサリー"
"560289","ソフトホール その他ウェア"
"560297","ソフトホール その他"
"5610","ハスケットホール"
"561001","ハスケットホール ハック・ケース"
"561003","ハスケットホール ホール"
"561045","ハスケットホール その他クッス"
"561047","ハスケットホール シュース"
"561048","ハスケットホール シュースアクセサリー"
"561051","ハスケットホール トレーニンクウェア"
